Ariel,seat of a first-order administrative division,17668.0
Thepha district,,
Lalitpur,populated place,183310.0
Si Sakhon,second-order administrative division,34966.0
Garmsir district,,
Thal,region,31000.0
Argahandab district,,
Messina,seat of a second-order administrative division,219948.0
Kerem Shalom,populated place,0.0
Gurdaspur,second-order administrative division,2298323.0
Baghlan,seat of a second-order administrative division,108449.0
Tinsukia district,,
Jambalo,second-order administrative division,14625.0
Dasht,area,0.0
Tipo-Tipo,mountain,0.0
Mar del Plata,seat of a second-order administrative division,553935.0
Pasig,seat of a second-order administrative division,617301.0
San Jose de Bocay,second-order administrative division,0.0
Ballymoney,historical second-order administrative division,31700.0
Jhang,populated place,341210.0
Gugulethu,section of populated place,0.0
San Jose del Guaviare,seat of a first-order administrative division,22136.0
Las Palmas de Gran Canaria,seat of a first-order administrative division,381847.0
La Laguna,populated place,150661.0
Nikishyne,populated place,0.0
Lawdar district,,
medellin,seat of a first-order administrative division,1999979.0
San Roque,second-order administrative division,17951.0
Kondagaon district,,
Burka district,populated place,0.0
Chaharikar,seat of a first-order administrative division,53676.0
Cambridge,seat of a second-order administrative division,158434.0
Khas Kunar district,,
Alam,populated place,481654.0
Santa Rosa de Lima,second-order administrative division,0.0
Halhul,populated place,21076.0
Bogota district,capital of a political entity,7674366.0
Mdantsane,populated place,0.0
Berrouaghia,populated place,80573.0
Masho Khel,populated place,0.0
Artemivsk,seat of a second-order administrative division,80500.0
Salamiyah,second-order administrative division,0.0
Pomeroy,populated place,0.0
Qalay-i-Zal district,,
Dinsor,populated place,0.0
Tagum,populated place,233254.0
Chirang district,fourth-order administrative division,0.0
Jamshoro,second-order administrative division,0.0
Mae Sot,airport,0.0
Matara,populated place,76254.0
Maluso,populated place,31374.0
Mutaybijah,,
Nawfaliyah,populated place,0.0
Coban,airport,0.0
Dimona,populated place,33558.0
Dundalk,seat of a second-order administrative division,33428.0
Cajamarca,seat of a first-order administrative division,135000.0
Urumqi,seat of a first-order administrative division,3029372.0
Abu Hadi,populated place,4890.0
Pasaband district,,
Cox's Bazar,populated place,253788.0
Belleek,populated place,0.0
Isfahan,seat of a first-order administrative division,1547164.0
Subayhat,populated place,0.0
Ecatepec,seat of a second-order administrative division,1806226.0
Ras Lanuf,populated place,0.0
Kandhamal district,,
La Ceiba,seat of a first-order administrative division,130218.0
Alamada,populated place,4987.0
Zugdidi,seat of a first-order administrative division,73006.0
Delgado,first-order administrative division,1583884.0
Tessalit,airport,0.0
Gozarah,populated place,0.0
San Miguel de Tucuman,seat of a first-order administrative division,781023.0
Sociedad,populated place,1770.0
Yuksekova,seat of a second-order administrative division,71729.0
Playa Grande,airport,0.0
Palmyra district,administrative division,0.0
Zana Khan district,,
Mount Lavinia,populated place,219827.0
Alegria,second-order administrative division,1277.0
Sargodha,seat of a second-order administrative division,542603.0
Gush Qatif,,
Khwaja Baha Wuddin district,,
Udhampur district,populated place,80447.0
Zintan,populated place,33000.0
Gumla,second-order administrative division,1025213.0
Maghera,populated place,4085.0
Oshakati,seat of a first-order administrative division,33618.0
Bosso,second-order administrative division,0.0
Qena,seat of a first-order administrative division,235362.0
Vosloorus,populated place,0.0
Polonnaruwa,populated place,13900.0
Ali Shir,populated place,0.0
Marseille,seat of a first-order administrative division,794811.0
Katun,populated place,0.0
Habilayn,third-order administrative division,0.0
Waeng district,,
Chermalyk,populated place,0.0
Haflong,populated place,39982.0
Churcampa,second-order administrative division,0.0
Ifo,second-order administrative division,0.0
Daynunay,,
Kajaki,populated place,0.0
Trento,seat of a first-order administrative division,80425.0
Duma,seat of a second-order administrative division,111864.0
Si Mustapha,populated place,0.0
Vientiane,capital of a political entity,196731.0
Tenancingo,second-order administrative division,0.0
Badush,mining area,0.0
Patan,populated place,183310.0
Marte,second-order administrative division,0.0
Hranitne,populated place,0.0
Fortul,second-order administrative division,21851.0
Las Vegas,seat of a second-order administrative division,623747.0
Cabanatuan,populated place,220250.0
Andoain,seat of a third-order administrative division,14679.0
Aughnacloy,populated place,0.0
Bucaramanga district,,
Cuscatancingo,populated place,44369.0
Arlington,seat of a second-order administrative division,207627.0
Chenkaladi,populated place,0.0
Kandy District,second-order administrative division,1277647.0
Guriceel,airport,0.0
Planadas,populated place,9709.0
Osaka,seat of a first-order administrative division,2592413.0
Rann,third-order administrative division,0.0
Wellington,capital of a political entity,381900.0
Mudiyah,second-order administrative division,34879.0
Daih,,
Huallaga district,,
Maiorska,,
Chitrakonda,populated place,7260.0
Kalimela,populated place,0.0
Dogubeyazit district,,
Maidan,second-order administrative division,0.0
Huehuetenango,seat of a first-order administrative division,79426.0
Albu Faraj,populated place,0.0
Esteli district,,
Burdhubo,second-order administrative division,0.0
Magsaysay,populated place,4892.0
Charikar,seat of a first-order administrative division,53676.0
Hargeisa,seat of a first-order administrative division,477876.0
Burgos,seat of a second-order administrative division,178966.0
Hendaye,populated place,14415.0
Banja Luka,seat of a first-order administrative division,221106.0
Tall Safouk,,
Nahariyya,populated place,51200.0
Ampatuan,third-order administrative division,24801.0
Awaran,second-order administrative division,200000.0
Dawlatabad,populated place,0.0
Lolotique,populated place,2654.0
Battambang,seat of a first-order administrative division,150444.0
Saravan,first-order administrative division,336600.0
Dhanora,forest reserve,0.0
Marjah district,,
Khalis district,second-order administrative division,0.0
Gadap,lake,0.0
Jafarabad district,second-order administrative division,700000.0
Isulan,seat of a second-order administrative division,31717.0
Vergara,second-order administrative division,7730.0
Carrickfergus,historical second-order administrative division,39000.0
Sadah,locality,0.0
Barire,third-order administrative division,2905.0
Timika,airport,0.0
Beasain,seat of a third-order administrative division,13557.0
Rosslea,populated place,0.0
Columbus,seat of a first-order administrative division,850106.0
Cojutepeque,seat of a first-order administrative division,48411.0
Hatra,archaeological/prehistoric site,0.0
Rio Blanco,second-order administrative division,6666.0
Chintagupha,,
Anori,second-order administrative division,15016.0
Chanae district,,
Karlsruhe,seat of a second-order administrative division,283799.0
Volgograd,seat of a first-order administrative division,1011417.0
Ikorodu,populated place,535619.0
Kizilyurt,seat of a second-order administrative division,33411.0
Sirwah,second-order administrative division,0.0
Azpeitia,seat of a third-order administrative division,14375.0
Santa Maria,populated place,17231.0
Rangamati district,second-order administrative division,595979.0
Dehiwala,populated place,219827.0
Dunmurry,populated place,0.0
Sartene,seat of a third-order administrative division,3674.0
Imam Gharbi,seat of a second-order administrative division,19711.0
Kirandul,populated place,19053.0
Eugene,seat of a second-order administrative division,163460.0
Kalat district,second-order administrative division,500000.0
Ceelasha Biyaha,populated place,0.0
Washer district,,
Bangassou,populated place,35305.0
Ladha,populated place,0.0
Galle,seat of a first-order administrative division,93118.0
Kebethegollawa,,
Zafaraniyah,populated place,0.0
Amatitlan,seat of a second-order administrative division,71836.0
Starohnativka,populated place,0.0
Hazar Ganji,forest reserve,0.0
Huamachuco,seat of a third-order administrative division,21768.0
Siverek,seat of a second-order administrative division,175341.0
Palo Alto,populated place,66853.0
Tee,seat of a first-order administrative division,634332.0
Propriano,populated place,3312.0
Takbai,seat of a second-order administrative division,17241.0
Ghaziabad,seat of a second-order administrative division,1199191.0
Banbridge,historical second-order administrative division,48900.0
Kulp,second-order administrative division,36796.0
San Mateo,populated place,103536.0
Khazana,populated place,0.0
Tulul al-Baj,locality,0.0
Bay Hasan,oilfield,0.0
Pan American Highway,building(s),0.0
Simferopol,seat of a second-order administrative division,336460.0
Port-of-Spain,capital of a political entity,49031.0
Golaghat district,,
Nueva Granada,seat of a second-order administrative division,2714.0
Korangi,industrial area,0.0
Kyoto,seat of a first-order administrative division,1459640.0
Coleraine,historical second-order administrative division,59000.0
Khwazakhela,populated place,0.0
Qansax Dheere,second-order administrative division,0.0
San Vicente de Chucuri,populated place,11265.0
Boumerdes,seat of a first-order administrative division,786499.0
Tocache,populated place,29029.0
San Juan Opico,second-order administrative division,0.0
Siuna,airport,0.0
Gulistan district,populated place,0.0
Qalandiyah,populated place,1169.0
Ramla,seat of a first-order administrative division,63860.0
Kafrayah,,
Balad Ruz district,,
Jocoro,populated place,4298.0
Algorta,section of populated place,82624.0
Balichanda,populated place,0.0
Pathankot,populated place,174306.0
Malange,seat of a first-order administrative division,87046.0
Abdul Khel,locality,0.0
Pampore,populated place,0.0
Pottuvil,populated place,0.0
Yaqubi,populated place,0.0
Caguas,seat of a first-order administrative division,86804.0
La Montanita,second-order administrative division,22181.0
San Jeronimo,second-order administrative division,4529.0
Krasnohorivka,populated place,0.0
Sidi Bel Abbes,seat of a first-order administrative division,191769.0
Puerto Berrio,airport,0.0
Oicha,second-order administrative division,0.0
Warrenpoint,populated place,7670.0
Al-Abbarah,locality,0.0
Bougainville Island,island,0.0
Mansehra,second-order administrative division,0.0
Mati,seat of a second-order administrative division,105908.0
Shamulzayi district,,
Luena,seat of a first-order administrative division,21115.0
Sensuntepeque,seat of a first-order administrative division,20386.0
El Limon,seat of a second-order administrative division,148247.0
Surobi district,second-order administrative division,48291.0
Sion Mills,populated place,2212.0
Mahfad district,,
Hambantota,second-order administrative division,529440.0
Maicao,seat of a second-order administrative division,130348.0
Tro Bon,populated place,0.0
Ughelli,seat of a second-order administrative division,79986.0
Damietta,seat of a first-order administrative division,76839.0
Tierralta,second-order administrative division,78770.0
Ofra,israeli settlement,0.0
Rajnandgaon district,,
Kansak,mountains,0.0
Dresden,seat of a first-order administrative division,486854.0
Cacaopera,populated place,2528.0
Ondarroa,third-order administrative division,8838.0
Panguna,populated place,2916.0
Pyatigorsk,populated place,142865.0
Yahya Khel district,,
Quinua,seat of a third-order administrative division,0.0
Senapati district,,
Barwana,populated place,0.0
Bala Baluk district,,
Ghaziabad district,,
Ahwar,second-order administrative division,25246.0
Larbaa,populated place,69298.0
Newtownbutler,populated place,943.0
Monkayo,seat of a third-order administrative division,51393.0
Poonch district,second-order administrative division,0.0
Orito,populated place,13708.0
Palermo,seat of a first-order administrative division,648260.0
ayacucho,seat of a first-order administrative division,140033.0
Datu Saudi Ampatuan,third-order administrative division,26427.0
Barmal district,area,0.0
Kotri,populated place,72672.0
Mizan district,populated place,0.0
Khayelitsha,populated place,0.0
Panare district,,
Mayadin,seat of a second-order administrative division,54534.0
Quilpue,seat of a second-order administrative division,130263.0
Delaram district,,
Radwaniyah,populated place,0.0
Leeds,seat of a second-order administrative division,455123.0
Ballycastle,seat of a second-order administrative division,5566.0
Limerick,seat of a second-order administrative division,90054.0
Simdega district,,
Florencia district,section of populated place,0.0
Beit Hanoun,populated place,37392.0
Valladolid,seat of a first-order administrative division,317864.0
Baton Rouge,seat of a first-order administrative division,228590.0
Gomal,second-order administrative division,0.0
Villavicencio district,hotel,0.0
Palaly,,
Kabatiya,,
Khania,seat of a second-order administrative division,53910.0
La Hormiga,locality,0.0
Saint-Jean-de-Luz,populated place,14514.0
Dhading district,,
Muzaffarpur,populated place,333200.0
Agartala,seat of a first-order administrative division,203264.0
Mirik,populated place,0.0
Morag,seat of a third-order administrative division,14745.0
Kulachi,locality,0.0
Monrovia,capital of a political entity,939524.0
Datu Unsay,third-order administrative division,11813.0
Dhanusa district,populated place,0.0
L'Ile-Rousse,populated place,2774.0
Taluqan,seat of a first-order administrative division,64256.0
Sivasagar,populated place,62104.0
Vizcaya district,,
Essen,seat of a third-order administrative division,593085.0
Toronto,seat of a first-order administrative division,2600000.0
Smile,park,0.0
Quezon,seat of a second-order administrative division,2761720.0
Kurchaloy,populated place,20903.0
Narayanganj,populated place,223622.0
Matalam,populated place,9783.0
Bacolod,seat of a second-order administrative division,454898.0
Sabana de Torres,populated place,11291.0
Chatra,second-order administrative division,0.0
Abadan,populated place,370180.0
Rotterdam,populated place,598199.0
Acapulco,populated place,652136.0
Pasemat,,
Zaria,populated place,975153.0
Kabkabiya district,,
Caceres,seat of a second-order administrative division,93131.0
Beni district,second-order administrative division,45006.0
Maco,seat of a third-order administrative division,12520.0
Nertiti,,
Taraza,second-order administrative division,32943.0
Jisr Diyala,populated place,0.0
Yaripora,,
Vavuniya District,second-order administrative division,171511.0
Petah Tikva,populated place,200000.0
Larnaca,seat of a first-order administrative division,72000.0
Monguno,second-order administrative division,0.0
Pune,populated place,2935744.0
Ceel Cadde,populated place,0.0
Santo Tomas,capital of a political entity,53300.0
Khanasah,,
Tekoa,populated place,0.0
Bagram district,,
Ovacik,second-order administrative division,3446.0
Myawadi,populated place,45000.0
Asmar,capital of a political entity,563930.0
Saida,seat of a first-order administrative division,127497.0
Gumla district,populated place,0.0
Shinkay district,mountain,0.0
Sangcharak district,,
Dibis district,,
Gihanga,second-order administrative division,0.0
